title,author,tags
"I've cried, and you'd think I'd be better for it, but the sadness just sleeps, and it stays in my spine the rest of my life.",Conor Oberst,"Life, Rest, Better"
"Everything's complicated, even those things that seem flat in their bleakness or sadness.",Nick Hornby,"Sadness, Everything, Complicated"
It is sadder to find the past again and find it inadequate to the present than it is to have it elude you and remain forever a harmonious conception of memory.,F. Scott Fitzgerald,"Past, Memory, Find"
The excursion is the same when you go looking for your sorrow as when you go looking for your joy.,Eudora Welty,"Your, Joy, Looking"
"You left and I cried tears of blood. My sorrow grows. Its not just that You left. But when You left my eyes went with You. Now, how will I cry?",Rumi,"Eyes, Will, Tears"
"Why does the rest of the world put up with the hypocrisy, the need to put a happy face on sorrow, the need to keep on keeping on?... I don't know the answer, I know only that I can't.",Elizabeth Wurtzel,"World, Face, Rest"
We never taste a perfect joy; our happiest successes are mixed with sadness.,Pierre Corneille,"Joy, Sadness, Never"
"I can see the humorous side of things and enjoy the fun when it comes; but look where I will, there seems to me always more sadness than joy in life.",Jerome K. Jerome,"Life, Always, Joy"
"Isn't it sad to go to your grave without ever wondering why you were born? Who, with such a thought, would not spring from bed, eager to resume discovering the world and rejoicing to be part of it?",Richard Dawkins,"Spring, Your, World"
It is a sad thing when men have neither the wit to speak well nor the judgment to hold their tongues.,Jean de la Bruyere,"Men, Speak, Well"
"My father's death, my move, and my frightening and difficult delivery created a tremendous amount of stress, pain, and sadness for me. I was practically devastated beyond recovery.",Brooke Shields,"Death, Pain, Stress"
"You get used to sadness, growing up in the mountains, I guess.",Loretta Lynn,"Sadness, Growing Up, Guess"
There is no sadder sight than a young pessimist.,Mark Twain,"Young, Pessimist, Sight"
Melancholy and sadness are the start of doubt... doubt is the beginning of despair; despair is the cruel beginning of the differing degrees of wickedness.,Comte de Lautreamont,"Start, Beginning, Sadness"
"Sad people dislike the happy, and the happy the sad; the quick thinking the sedate, and the careless the busy and industrious.",Horace,"Busy, Thinking, People"
Live by this credo: have a little laugh at life and look around you for happiness instead of sadness. Laughter has always brought me out of unhappy situations.,Red Skelton,"Life, Happiness, Always"
"When I seemed to be irritable or sad, my father would quote the learned Dr. Knight, and then say, 'Just go to sleep.' Like all smart aleck kids, I thought the advice was silly. But as I've grown older, I've realized just how smart Knight was.",Ben Stein,"Smart, Sleep, Advice"
"When sparrows build and the leaves break forth, My old sorrow wakes and cries.",Jean Ingelow,"Sorrow, Build, Old"
"You have to let it all hang out, let go of the ideas that were more comfortable and embrace some of the sadness in your life.",Madeleine Peyroux,"Life, Your, Sadness"
"We tell our triumphs to the crowds, but our own hearts are the sole confidants of our sorrows.",Edward G. Bulwer-Lytton,"Own, Tell, Hearts"
Sadness is a super important thing not to be ashamed about but to include in our lives. One of the bigger problems with sadness or depression is there's so much shame around it. If you have it you're a failure. You are felt as being very unattractive.,Mike Mills,"Failure, Problems, Depression"
"I seldom think about my limitations, and they never make me sad. Perhaps there is just a touch of yearning at times; but it is vague, like a breeze among flowers.",Helen Keller,"Me, Never, Flowers"
I get mad. I get sad. I have all those emotions. But I just like to keep them to myself. I don't think my fans need to be bothered with if I'm mad or sad about something. I should just be concerned that they are keeping up with my music or I'm making them happy with my show.,Demi Lovato,"Music, Myself, Emotions"
Words are less needful to sorrow than to joy.,Helen Hunt Jackson,"Joy, Words, Sorrow"
It's a source of great sadness to me that my father died without having seen me do anything worthwhile. He was constantly having to make excuses for me.,Daniel Day-Lewis,"Great, Me, Father"
The saddest thing that befalls a soul is when it loses faith in God and woman.,Alexander Smith,"Faith, God, Soul"
And I remember going to the record studio and there was a park across the street and I'd see all the children playing and I would cry because it would make me sad that I would have to work instead.,Michael Jackson,"Work, Remember, Me"
Tears are the natural penalties of pleasure. It is a law that we should pay for all that we enjoy.,William Gilmore Simms,"Law, Tears, Enjoy"
"It is one of the most saddening things in life that, try as we may, we can never be certain of making people happy, whereas we can almost always be certain of making them unhappy.",Thomas Huxley,"Life, Always, Try"
"Can I see another's woe, and not be in sorrow too? Can I see another's grief, and not seek for kind relief?",William Blake,"Grief, Sorrow, See"
Let us remember that sorrow alone is the creator of great things.,Ernest Renan,"Alone, Great, Remember"
"He who is not just is severe, he who is not wise is sad.",Voltaire,"Wise, Who, Just"
Tears are the summer showers to the soul.,Alfred Austin,"Soul, Tears, Summer"
The reason for the sadness of this modern age and the men who live in it is that it looks for the truth in everything and finds it.,Edmond de Goncourt,"Truth, Age, Men"
The display of grief makes more demands than grief itself. How few men are sad in their own company.,Lucius Annaeus Seneca,"Men, Own, Grief"
"If my world were to cave in tomorrow, I would look back on all the pleasures, excitements and worthwhilenesses I have been lucky enough to have had. Not the sadness, not my miscarriages or my father leaving home, but the joy of everything else. It will have been enough.",Audrey Hepburn,"Home, Tomorrow, World"
One should either be sad or joyful. Contentment is a warm sty for eaters and sleepers.,Eugene O'Neill,"Contentment, Warm, Joyful"
The old know what they want; the young are sad and bewildered.,Logan Pearsall Smith,"Know, Young, Old"
"I was raised in an atmosphere of 'everything's fine.' But as I got older, I was like, 'Well no, everything's not fine. There is stuff that's sad.' I am a really sensitive person. I think I am too sensitive sometimes.",Ellen DeGeneres,"I Am, Person, Sometimes"
"Let my soul smile through my heart and my heart smile through my eyes, that I may scatter rich smiles in sad hearts.",Paramahansa Yogananda,"Smile, Eyes, Heart"
"At the end of the day, I'm a person. I have feelings. I get tired. I get sad.",Summer Walker,"Tired, Day, End Of The Day"
"When you wake up each morning, you can choose to be happy or choose to be sad. Unless some terrible catastrophe has occurred the night before, it is pretty much up to you. Tomorrow morning, when the sun shines through your window, choose to make it a happy day.",Lynda Resnick,"Morning, Tomorrow, Your"
"I work a lot in the slums of Tondo, Manila, and the life there is poor and very sad. And I've always taught to myself to look for the beauty of it and look in the beauty of the faces of the children and to be grateful.",Catriona Gray,"Life, Beauty, Work"
"It's time to say goodbye, but I think goodbyes are sad and I'd much rather say hello. Hello to a new adventure.",Ernie Harwell,"Time, Moving On, New"
It's sad when someone you know becomes someone you knew.,Henry Rollins,"Sympathy, Know, Someone"
I don't know how the poor farmers deal with such situations in real life. It's really sad.,Sanjay Dutt,"Life, Poor, Know"
"You can never control who you fall in love with, even when you're in the most sad, confused time of your life. You don't fall in love with people because they're fun. It just happens.",Kirsten Dunst,"Life, Love, Time"
"When you feel sad, it's okay. It's not the end of the world. Everyone has those days when you doubt yourself, and when you feel like everything you do sucks, but then there's those days when you feel like Superman. It's just the balance of the world. I just write to feel better.",Mac Miller,"Yourself, World, Better"
"When people ask me, 'Are you happy?' I respond with, 'You've asked the wrong question.' There is a deep kind of satisfaction you get from building a company. This kind of satisfaction transcends happy, sad, hard, or easy. I seek satisfaction. I want to be positively disruptive.",David Ulevitch,"Me, Satisfaction, People"
"Never make a decision when you are upset, sad, jealous or in love.",Mario Teguh,"Love, Decision, Never"
"It's sad to know I'm done. But looking back, I've got a lot of great memories.",Bonnie Blair,"Great, Done, Memories"
"It is sad not to love, but it is much sadder not to be able to love.",Miguel de Unamuno,"Love, Much, Able"
I don't like people around me sad. I like making people happy.,"Tyler, The Creator","Me, People, Happy"
"I am convinced that material things can contribute a lot to making one's life pleasant, but, basically, if you do not have very good friends and relatives who matter to you, life will be really empty and sad and material things cease to be important.",David Rockefeller,"Life, Good, Relationship"
"Hear me, my chiefs! I am tired. My heart is sick and sad. From where the sun now stands, I will fight no more forever.",Chief Joseph,"Heart, Tired, Fight"
"I am closest to my mother, as she is my rock, my pillar of strength, and my world. Not only has she stood by me through all times - happy, sad, and otherwise - but there have even been moments when I had completely lost hope, and her immense belief in me had lifted me up.",Amruta Khanvilkar,"Hope, Strength, World"
"We can feel sad, hurt, demoralized. But we can't give up.",Patrisse Cullors,"Feel, Hurt, Up"
Better by far you should forget and smile that you should remember and be sad.,Christina Rossetti,"Smile, Better, Remember"
"There's no excuse to be bored. Sad, yes. Angry, yes. Depressed, yes. Crazy, yes. But there's no excuse for boredom, ever.",Viggo Mortensen,"Angry, Crazy, Boredom"
"Grief is never something you get over. You don't wake up one morning and say, 'I've conquered that; now I'm moving on.' It's something that walks beside you every day. And if you can learn how to manage it and honour the person that you miss, you can take something that is incredibly sad and have some form of positivity.",Terri Irwin,"Morning, Moving On, Day"
"I like happy endings in movies. I think life has a happy ending. When it's all said and done, it's all something worthwhile, and I want my movies to reflect that. There are enough things to be sad about. When you pop in a movie, let the message be one that's one of hope.",Jon Favreau,"Life, Hope, Movies"
"For me, singing sad songs often has a way of healing a situation. It gets the hurt out in the open into the light, out of the darkness.",Reba McEntire,"Music, Light, Darkness"
"I think social media has taken over for our generation. It's a big part of our lives, and it's kind of sad.",Kendall Jenner,"Social Media, Media, Generation"
The influence of social media is unbelievable. It's sad to see - it's a fake life that some people live.,Virgil van Dijk,"Life, Social Media, Media"
Everybody has their favorite sad songs. That's part of what I love so much about country music. Country music is never afraid to go with a sad song.,Chris Young,"Love, Music, Song"
"There are times I am happy. There are times I am sad. But I always try to separate emotion from the need to reach for something stronger, deeper. And then no matter the emotion, I can reach for a stability that helps me accomplish what is the goal.",Troy Polamalu,"Always, I Am Happy, I Am"
People who have never dealt with depression think it's just being sad or being in a bad mood. That's not what depression is for me; it's falling into a state of grayness and numbness.,Dan Reynolds,"Me, Mood, Bad"
"Life has to be everything. It can't be all sad. It can't be all peaches and cream. Because the lows have you appreciate the highs. And the highs give you perspective on the lows. If it's not everything, it becomes flat or mundane.",Sterling K. Brown,"Life, Perspective, Everything"
It is sad to grow old but nice to ripen.,Brigitte Bardot,"Age, Grow, Nice"
All people are sad clowns. That's the key to comedy - and it's a buffer against reality.,Bob Odenkirk,"Reality, People, Comedy"
"I think people just think I am crazy because they see me doing stand-up, but I am generally not. I am very sad. I'm one of those guys that lights candles and listens to Rachmaninoff.",Bobby Lee,"I Am, Me, Crazy"
Nothing always stays the same. You don't stay happy forever. You don't stay sad forever.,Cat Zingano,"Always, Nothing, Happy"
"I was sad and in a dark place, and I turned to a hobby to sort of take me out of that.",Cole Sprouse,"Me, Dark, Hobby"
The sad duty of politics is to establish justice in a sinful world.,Reinhold Niebuhr,"Politics, Justice, World"
"'Spring Day' - I wrote main lyrics based on my personal experience with old friends. It is about my sad memories with him, and it makes me sentimental whenever I listen to the song.",Suga,"Experience, Memories, Spring"
"I know what I look like - a weird, sad clown puppet. I'm fine with that.",Rainn Wilson,"Look, Know, Weird"
"We tell them that we believe it will be beautiful because that is our specialty, we only create joy and beauty. We have never done a sad work. Through the drawings, we hope a majority will be able to visualize it.",Christo,"Beauty, Work, Hope"
"When you're happy you don't always have to be laughing, and when you're sad you don't have to be crying; sometimes it's the opposite. You laugh when you're the most upset.",Freddie Highmore,"Always, Laugh, Sometimes"
"I've discovered if you have a small circle of people you know you can rely on - in good times, bad times, happy times, sad times - who aren't going to judge you and will, sometimes, just sit and listen to you without saying anything, then I think you're very fortunate.",Shirley Ballas,"Good, Circle, Will"
"I think Paris smells not just sweet but melancholy and curious, sometimes sad but always enticing and seductive. She's a city for the all senses, for artists and writers and musicians and dreamers, for fantasies, for long walks and wine and lovers and, yes, for mysteries.",M. J. Rose,"Always, Sweet, Long"
"But it's a journey and the sad thing is you only learn from experience, so as much as someone can tell you things, you have to go out there and make your own mistakes in order to learn.",Emma Watson,"Experience, Journey, Your"
The day I am not able to fly will be a sad day for me.,Ratan Tata,"Fly, Day, I Am"
It's sad when girls think they don't have anything going on except being pretty.,Keri Russell,"Beauty, Anything, Think"
"It's hard to watch your life unfold, and sad. Life changes.",Cilla Black,"Life, Your, Hard"
Football is now all about money. There are problems with the values within the game. This is sad because football is the most beautiful game. We can play it in the street. We can play it everywhere.,Johan Cruyff,"Money, Beautiful, Football"
Football is a sad game.,George Best,"Football, Game"
"I was always spiritual, even as a child. I was taught to pray, show gratitude. We had an attitude of gratitude. Even if life was ugly, bad or sad - we prayed.",Shilpa Shetty,"Life, Attitude, Always"
"There's a rule of writing: if everything is funny, nothing is funny; if everything is sad, nothing is sad. You want that contrast.",J. Michael Straczynski,"Funny, Nothing, Everything"
"The monarchy is foremost a business, and it's important to them that the British public continue to finance the excessive luxurious lifestyles of the now quite enormous, wasteful and useless 'royal' family. I find it very sad.",Morrissey,"Family, Business, Finance"
"When one's dead, one's dead... This squirrel will become earth all in his time. And still later on, there'll grow new trees from him, with new squirrels skipping about in them. Do you think that's so very sad?",Tove Jansson,"Time, Grow, Will"
"I had often sought for the peace there is in Christ, but I could not seem to find the freedom I desired. A terrible sadness rested on my heart. I could not think of anything I had done to cause me to feel sad; but it seemed to me that I was not good enough to enter Heaven, that such a thing would be altogether too much for me to expect.",Ellen G. White,"Good, Freedom, Peace"
"I like to play the grey areas in life - that's the most uncomfortable place to be. Nobody likes to be in that in-between state where there don't know what's going to happen. There's a lot of tension in that, and a lot of stuff to play with - where it's uncomfortable and awkward and sad and scary.",Melanie Lynskey,"Life, Know, Nobody"
"Novi Sad is a really beautiful city, and the club is really nice. It is one of the best youth academies in Serbia.",Dusan Tadic,"Best, Beautiful, Youth"
"I was given this beautiful coffee table book of Soviet architecture for my birthday. It has a lot of holiday camps, swimming pools, theatres, and buildings that were built for leisure activities. Incredible architecture in the most obscure places. It's a little bit sad, because a lot of it has been left to fall apart.",Roisin Murphy,"Birthday, Architecture, Beautiful"
"There is no such thing as death. In nature nothing dies. From each sad remnant of decay, some forms of life arise so shall his life be taken away before he knoweth that he hath it.",Charles Mackay,"Life, Nature, Death"
"As a gay man, there are certain places that I avoid. When I go to China, I lie and pretend I'm not married, which is really sad - I leave my ring at home. But I'm not willing to risk my safety in a country that could cause me no end of problems or where it's illegal to be gay. I'm very aware of the places I can travel to safely and where I cannot.",Tan France,"Home, Travel, Man"
I'm not Meryl Streep. My God - she's the greatest actor that ever lived. It's sad that ordinary actors like me are compared to her.,Sissy Spacek,"God, Me, She"
"I never made it to the school choir because the music teacher didn't like my voice. I was pretty sad. But he was probably right; I did have a voice a bit like a goat, but my dad told me to never give up and to keep going, and it's paid off.",Shakira,"Teacher, Music, Dad"
"I comment on my friends' things; whatever they post, I post funny posts. I don't post anything that's too sad or mad, or at least not for too long. And I'm usually just a happy person! Silly - people would describe me as silly and crazy and fun.",GloZell,"Funny, Long, Me"
"Today, actors aren't forced to ditch their regional accents like they used to. The best example's Tom Baker, a Scouser who went to great lengths to change his accent and ended up with something alien - and fantastic. It's sad that when the likes of him go, there won't be those sorts of accents any more.",Matt Berry,"Change, Best, Great"
"The good times of today, are the sad thoughts of tomorrow.",Bob Marley,"Good, Today, Tomorrow"
"The sad truth is that the civil rights movement cannot be reborn until we identify the causes of black suffering, some of them self-inflicted. Why can't black leaders organize rallies around responsible sexuality, birth within marriage, parents reading to their children and students staying in school and doing homework?",Henry Louis Gates,"Truth, Marriage, Suffering"
"So many gods, so many creeds, so many paths that wind and wind while just the art of being kind is all the sad world needs.",Ella Wheeler Wilcox,"Art, World, Wind"
I love jazz music and sad music. I'm a sentimental guy. I'm a romantic guy.,Fred Durst,"Love, Music, Romantic"
"I've always been pretty independent, no matter what situation: good, bad, ugly, happy, sad. I dig deep, and I get over it.",Mel B,"Good, Always, Matter"
"You may not enjoy loneliness, because loneliness is sad. But solitude is something else; solitude is what you look forward to when you want to be alone, when you want to be with yourself. So, solitude is something we all need from time to time.",Ruskin Bond,"Alone, Time, Loneliness"
"Usually when people are sad, they don't do anything. They just cry over their condition. But when they get angry, they bring about a change.",James Russell Lowell,"Change, Anger, Angry"
"You can't have an up without a down, a right without a left, a back without a front - or a happy without a sad.",Harlan Coben,"Happy, Down, Right"
I have a complicated relationship with the zoo; maybe everyone does. It's so wonderful and so sad.,Victoria Coren Mitchell,"Relationship, Zoo, Everyone"
What makes old age so sad is not that our joys but our hopes cease.,Jean Paul,"Age, Old Age, Old"
"It's not about being happy 100 percent all the time, cause that's just life. I make sad songs, too, that really only make the happy songs better.",Kyle,"Life, Time, Better"
I write a lot of sad songs!,Lauv,"Sad Songs, Write, Lot"
We have but one permanent home: heaven - that's still the old truth that we always have to re-learn - and it's only through the impact of sad experiences that we assimilate it.,Pierre Teilhard de Chardin,"Truth, Home, Always"
How sad it is that we give up on people who are just like us.,Fred Rogers,"People, Us, Who"
"I've written about this before, but the sad truth is this: There are only a handful of Trump true believers in the Senate. The rest are chugging a toxic slurry of cowardice, ambition, and opportunism that has led members of the upper house of a co-equal branch of government to relinquish their power and prerogatives.",Rick Wilson,"Truth, Power, Government"
"Many scientists think that philosophy has no place, so for me it's a sad time because the role of reflection, contemplation, meditation, self inquiry, insight, intuition, imagination, creativity, free will, is in a way not given any importance, which is the domain of philosophers.",Deepak Chopra,"Time, Imagination, Reflection"
"I had no interest in music. But now, music means everything to me. I have no words to explain how beautiful music is. It is where you can create everything, like beautiful songs to sad songs to almost anything.",Alan Walker,"Music, Beautiful, Me"
"Until the age of five, my parents spoke to me in Chinese or a combination of Chinese and English, but they didn't force me to speak Mandarin. In retrospect, this was sad, because they believed that my chance of doing well in America hinged on my fluency in English. Later, as an adult, I wanted to learn Chinese.",Amy Tan,"Age, Chance, Parents"
Beauty makes idiots sad and wise men merry.,George Jean Nathan,"Beauty, Men, Wise"
But me writing sad songs doesn't mean I am a sad person.,Phoebe Bridgers,"I Am, Me, Person"
You've got a beautiful country with so many beautiful people and so many beautiful things happening and stuff like that lets it down. I feel sad for them.,Robbie Williams,"Beautiful, Country, Feel"
"Wondrous is the strength of cheerfulness, and its power of endurance - the cheerful man will do more in the same time, will do it; better, will preserve it longer, than the sad or sullen.",Thomas Carlyle,"Positive, Strength, Power"
"I think it's a time to be sad about what's been done to the United States Senate, the greatest deliberative body in the world.",Mitch McConnell,"Time, Done, World"
"Depression is internal. The upswings and downswings have pretty much nothing to do with what's going on in the external world. It's not like something sad happens to you and then you feel sad. Good things happen, but you feel sad anyway.",Graham Moore,"Good, World, Nothing"
"The music of ABBA is not that happy. It might sound happy, in some strange way, but deep within, it's not happy music. It has that Nordic melancholic feeling to it. What fools you is the girls' voices. You know, I do think that is one of the secrets about ABBA. Even when we were really quite sad, we always sounded jubilant.",Bjorn Ulvaeus,"Music, Always, Way"
It is a sad day for our country when the moral foundation of our law and the acknowledgment of God has to be hidden from public view to appease a federal judge.,Soledad O'Brien,"God, Day, Foundation"
"Part of me is drawn to the nature of sadness because I think life is sad, and sadness is not something that should be avoided or denied. It's a fact of life, like contradictions are.",Robert Redford,"Life, Nature, Me"
"It's sad when you can't make everyone happy, though. It's impossible but, at the same time, you still hope. You think, 'Maybe I can do it,' but you know you can't. But gosh, if I had to rely on giving people what they wanted, I would have had to write 40 billion different books and even then, I wouldn't get it right.",Stephenie Meyer,"Hope, Time, Impossible"
"My comedy is for children from three to 93. You do need a slightly childish sense of humour and if you haven't got that, it's very sad.",Norman Wisdom,"Childish, Children, Comedy"
"I feel like modern country is deliberately dumbing down the human race. They're deliberately making people take glory in being uneducated and racist, and it's just sad. I think it's absolute mind control.",Jim James,"Mind, Control, Country"
"When I design and wonder what the point is, I think of someone having a bad time in their life. Maybe they are sad and they wake up and put on something I have made and it makes them feel just a bit better. So, in that sense, fashion is a little help in the life of a person. But only a little.",Miuccia Prada,"Life, Design, Time"
"I was always a very self-conscious person and was picked on for my body type. I used to feel low and sad all the time, but didn't know I was suffering from depression and Body Dysmorphic Disorder till I got help.",Ileana D'Cruz,"Time, Always, Suffering"
"If we see a sad rain, it doesn't mean the rain is sad, but it means we see it. That's an easily dismissible kind of projection. But what I'm struggling to say, is that we take that rain in through our own hearts and emotions and senses and skin, and all those filters have an impact.",Karen Joy Fowler,"Rain, Skin, Emotions"
