title,author,tags
Tell us your phobias and we will tell you what you are afraid of.,Robert Benchley,"Your, Will, Afraid"
"To fight fear, act. To increase fear - wait, put off postpone.",David Joseph Schwartz,"Fight, Wait, Act"
True nobility is exempt from fear.,Marcus Tullius Cicero,"True, Nobility, Exempt"
"I fear the Greeks, even when they bring gifts.",Virgil,"Even, Greeks, Bring"
"An ugly sight, a man who is afraid.",Jean Anouilh,"Man, Ugly, Afraid"
The pleasures of love are always in proportion to our fears.,Stendhal,"Love, Always, Pleasures"
The fear of becoming a 'has-been' keeps some people from becoming anything.,Eric Hoffer,"People, Some People, Anything"
"There are things which a man is afraid to tell even to himself, and every decent man has a number of such things stored away in his mind.",Fyodor Dostoevsky,"Man, Mind, Afraid"
No one ever told me that grief felt so like fear.,C. S. Lewis,"Me, Grief, Like"
"The first duty of man is to conquer fear; he must get rid of it, he cannot act till then.",Thomas Carlyle,"Man, Conquer, Duty"
There is no passion so contagious as that of fear.,Michel de Montaigne,"Passion, Contagious"
"My 'fear' is my substance, and probably the best part of me.",Franz Kafka,"Best, Me, Substance"
We fear the thing we want the most.,Robert Anthony,"Want, Most, Thing"
You are only afraid if you are not in harmony with yourself. People are afraid because they have never owned up to themselves.,Hermann Hesse,"Yourself, Harmony, People"
"It is the strange fate of man, that even in the greatest of evils the fear of the worst continues to haunt him.",Johann Wolfgang von Goethe,"Man, Fate, Worst"
"I'm different, and my manner invites questions. I'm never afraid to answer.",Marlee Matlin,"Never, Questions, Afraid"
I'd rather give my life than be afraid to give it.,Lyndon B. Johnson,"Life, My Life, Afraid"
"It is the perpetual dread of fear, the fear of fear, that shapes the face of a brave man.",Georges Bernanos,"Brave, Man, Face"
"He whom many fear, has himself many to fear.",Publilius Syrus,"He, Himself, Whom"
"We fear violence less than our own feelings. Personal, private, solitary pain is more terrifying than what anyone else can inflict.",Jim Morrison,"Pain, Feelings, Own"
Fear makes us feel our humanity.,Benjamin Disraeli,"Humanity, Feel, Us"
"Every man, through fear, mugs his aspirations a dozen times a day.",Brendan Behan,"Man, Day, Through"
"Why is it that when we get older, we get more fearful?",Sandra Bullock,"Why, More, Older"
Even death is not to be feared by one who has lived wisely.,Buddha,"Death, Who, Even"
"The thinner the ice, the more anxious is everyone to see whether it will bear.",Josh Billings,"Will, Ice, Everyone"
I think what weakens people most is fear of wasting their strength.,Etty Hillesum,"Strength, People, Think"
"Let the fear of danger be a spur to prevent it; he that fears not, gives advantage to the danger.",Francis Quarles,"Danger, Advantage, He"
To pity distress is but human; to relieve it is Godlike.,Horace Mann,"Human, Pity, Distress"
"We should not fret for what is past, nor should we be anxious about the future; men of discernment deal only with the present moment.",Chanakya,"Future, Men, Moment"
The fearful unbelief is unbelief in yourself.,Thomas Carlyle,"Yourself, Unbelief, Fearful"
One had to take some action against fear when once it laid hold of one.,Rainer Maria Rilke,"Action, Take, Hold"
"Having a child, that's always been my biggest fear. I want a child and I fear a child.",Marilyn Monroe,"Always, Want, Child"
"When you're fearful, you stumble.",Jenna Jameson,"Stumble, Fearful, You"
A person's fears are lighter when the danger is at hand.,Lucius Annaeus Seneca,"Person, Danger, Lighter"
That man is prudent who neither hopes nor fears anything from the uncertain events of the future.,Anatole France,"Future, Man, Anything"
Some movie stars wear their sunglasses even in church. They're afraid God might recognize them and ask for autographs.,Fred Allen,"God, Stars, Sunglasses"
"This is all you have. This is not a dry run. This is your life. If you want to fritter it away with your fears, then you will fritter it away, but you won't get it back later.",Laura Schlessinger,"Life, Your, Will"
No good work is ever done while the heart is hot and anxious and fretted.,Olive Schreiner,"Work, Good, Done"
"If you let your fear of consequence prevent you from following your deepest instinct, your life will be safe, expedient and thin.",Katharine Butler Hathaway,"Life, Your, Will"
The mark of fear is not easily removed.,Ernest Gaines,"Mark, Easily"
"We often pretend to fear what we really despise, and more often despise what we really fear.",Charles Caleb Colton,"Pretend, More, Despise"
"As a child, I was more afraid of tetanus shots than, for example, Dracula.",Dave Barry,"Afraid, More, Example"
"You know, sometimes I feel well and vital in the world, and sometimes I just feel so distressed I want to pull my hair out by the roots.",Sharon Stone,"World, Hair, Roots"
One thing about being successful is that I stopped being afraid of dying. Once you're a star you're dead already. You're embalmed.,Dustin Hoffman,"Dead, Afraid, Dying"
A lot of people live in fear because they haven't figured out how you're going to react when faced with a certain set of circumstances. I've come to terms with this by looking deeply into whatever makes me fearful - what are the key elements that get the hairs up on the back of my neck - and then figuring out what I can do about it.,Chris Hadfield,"Me, React, People"
What we have most to fear is failure of the heart.,Sonia Johnson,"Failure, Heart, Most"
"We lavish on animals the love we are afraid to show to people. They might not return it; or worse, they might.",Mignon McLaughlin,"Love, People, Animals"
There is nothing that fear and hope does not permit men to do.,Luc de Clapiers,"Hope, Men, Nothing"
Humble souls are fearful of their own strength.,William Gurnall,"Strength, Humble, Own"
No one should have to live in fear.,Jeff Fortenberry,"Live, Should"
"Sleep makes people calmer, more alert, less fearful - just plain happier, or so I see around me and in me. I am sure that if this great nation were to concentrate on getting more sleep, we would be a happier, more confident people, and that by itself would be a major achievement.",Ben Stein,"Great, Achievement, I Am"
"We have perhaps a natural fear of ends. We would rather be always on the way than arrive. Given the means, we hang on to them and often forget the ends.",Eric Hoffer,"Always, Way, Forget"
Everyone wishes that the man whom he fears would perish.,Ovid,"Man, Everyone, Wishes"
"I'm not at the point where I'd feel safe in a house alone. I would be really scared. I'm the kind of person that when I get up to go use the bathroom I have this big long hallway, and I just know someone's going to jump out and get me.",Britney Spears,"Alone, Long, Me"
Courage is a peculiar kind of fear.,Charles Kennedy,"Courage, Peculiar, Kind"
"When we are afraid we ought not to occupy ourselves with endeavoring to prove that there is no danger, but in strengthening ourselves to go on in spite of the danger.",Hale White,"Prove, Go, Afraid"
"A child understands fear, and the hurt and hate it brings.",Nadine Gordimer,"Hate, Hurt, Child"
"I am convinced that it is not the fear of death, of our lives ending that haunts our sleep so much as the fear... that as far as the world is concerned, we might as well never have lived.",Harold Kushner,"Death, World, I Am"
"I was a very fearful little kid, and I would always see the worst in everything. The glass was half-empty. I would see people kissing, and I would think one was trying to bite the other.",Daniel Clowes,"Always, People, Trying"
"Nothing in life is to be feared, it is only to be understood. Now is the time to understand more, so that we may fear less.",Marie Curie,"Life, Time, Nothing"
"I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration. I will face my fear. I will permit it to pass over me and through me. And when it has gone past, I will turn the inner eye to see its path. Where the fear has gone, there will be nothing. Only I will remain.",Frank Herbert,"Path, Face, Past"
"I fear not the man who has practiced 10,000 kicks once, but I fear the man who has practiced one kick 10,000 times.",Bruce Lee,"Man, Kick, Who"
Curiosity will conquer fear even more than bravery will.,James Stephens,"Curiosity, Conquer, Will"
"Time is too slow for those who wait, too swift for those who fear, too long for those who grieve, too short for those who rejoice, but for those who love, time is eternity.",Henry Van Dyke,"Love, Time, Long"
"Inaction breeds doubt and fear. Action breeds confidence and courage. If you want to conquer fear, do not sit home and think about it. Go out and get busy.",Dale Carnegie,"Courage, Home, Busy"
Don't let the fear of the time it will take to accomplish something stand in the way of your doing it. The time will pass anyway; we might just as well put that passing time to the best possible use.,Earl Nightingale,"Best, Time, Your"
I fear all we have done is to awaken a sleeping giant and fill him with a terrible resolve.,Isoroku Yamamoto,"Done, Terrible, Awaken"
A company is stronger if it is bound by love rather than by fear.,Herb Kelleher,"Love, Company, Stronger"
Being brave isn't the absence of fear. Being brave is having that fear but finding a way through it.,Bear Grylls,"Brave, Way, Finding"
You always have two choices: your commitment versus your fear.,"Sammy Davis, Jr.","Wisdom, Always, Your"
He who doesn't fear death dies only once.,Giovanni Falcone,"Death, Only, Who"
The greatest want of the world is the want of men - men who will not be bought or sold; men who in their inmost souls are true and honest; men who do not fear to call sin by its right name; men whose conscience is as true to duty as the needle to the pole; men who will stand for the right though the heavens fall.,Ellen G. White,"Men, World, Duty"
A life lived in fear is a life half lived.,Baz Luhrmann,"Life, Half, Lived"
Love will find a way through paths where wolves fear to prey.,Lord Byron,"Love, Valentine's Day, Will"
"If fear is cultivated it will become stronger, if faith is cultivated it will achieve mastery.",John Paul Jones,"Faith, Will, Stronger"
"Let us not look back in anger, nor forward in fear, but around in awareness.",James Thurber,"Anger, Look, Awareness"
"Never fear to deliberately walk through dark places, for that is how you reach the light on the other side.",Vernon Howard,"Walk, Light, Dark"
I hope for nothing. I fear nothing. I am free.,Nikos Kazantzakis,"Hope, Freedom, I Am"
"Fear is the only true enemy, born of ignorance and the parent of anger and hate.",Edward Albert,"Anger, Hate, Ignorance"
"Don't let fear or insecurity stop you from trying new things. Believe in yourself. Do what you love. And most importantly, be kind to others, even if you don't like them.",Stacy London,"Love, Believe In Yourself, Believe"
"I've learned that fear limits you and your vision. It serves as blinders to what may be just a few steps down the road for you. The journey is valuable, but believing in your talents, your abilities, and your self-worth can empower you to walk down an even brighter path. Transforming fear into freedom - how great is that?",Soledad O'Brien,"Freedom, Great, Journey"
"I learned that courage was not the absence of fear, but the triumph over it. The brave man is not he who does not feel afraid, but he who conquers that fear.",Nelson Mandela,"Courage, Brave, Man"
"Business is war. I go out there, I want to kill the competitors. I want to make their lives miserable. I want to steal their market share. I want them to fear me and I want everyone on my team thinking we're going to win.",Kevin O'Leary,"Business, War, Thinking"
It is not power that corrupts but fear. Fear of losing power corrupts those who wield it and fear of the scourge of power corrupts those who are subject to it.,Aung San Suu Kyi,"Power, Power Corrupts, Losing"
"To live a creative life, we must lose our fear of being wrong.",Joseph Chilton Pearce,"Life, Lose, Live"
"My friends, love is better than anger. Hope is better than fear. Optimism is better than despair. So let us be loving, hopeful and optimistic. And we'll change the world.",Jack Layton,"Love, Change, Hope"
We crucify ourselves between two thieves: regret for yesterday and fear of tomorrow.,Fulton Oursler,"Regret, Tomorrow, Yesterday"
"So much of what is best in us is bound up in our love of family, that it remains the measure of our stability because it measures our sense of loyalty. All other pacts of love or fear derive from it and are modeled upon it.",Haniel Long,"Love, Best, Family"
"America was not built on fear. America was built on courage, on imagination and an unbeatable determination to do the job at hand.",Harry S Truman,"Courage, Patriotism, Imagination"
"My biggest fear is death because I don't think I'm going anywhere. And since I don't think that, and I don't have a belief... I'm married to someone who has the belief, so she knows she's going somewhere.",Larry King,"Death, Someone, Belief"
"Failure isn't an option. I've erased the word 'fear' from my vocabulary, and I think when you erase fear, you can't fail.",Alicia Keys,"Failure, Erase, Vocabulary"
Stand before the people you fear and speak your mind - even if your voice shakes.,Maggie Kuhn,"Your, Mind, Voice"
"As we let our light shine, we unconsciously give other people permission to do the same. As we are liberated from our own fear, our presence actually liberates others.",Marianne Williamson,"Light, Shine, Own"
"Authority has every reason to fear the skeptic, for authority can rarely survive in the face of doubt.",Vita Sackville-West,"Face, Survive, Doubt"
"I'll tell you what freedom is to me: no fear. I mean really, no fear!",Nina Simone,"Freedom, Me, No Fear"
"Knowledge is power, and it can help you overcome any fear of the unexpected. When you learn, you gain more awareness through the process, and you know what pitfalls to look for as you get ready to transition to the next level.",Jay Shetty,"Knowledge, Power, Unexpected"
Vaccines save lives; fear endangers them. It's a simple message parents need to keep hearing.,Jeffrey Kluger,"Vaccines, Simple, Parents"
"Human spirit is the ability to face the uncertainty of the future with curiosity and optimism. It is the belief that problems can be solved, differences resolved. It is a type of confidence. And it is fragile. It can be blackened by fear and superstition.",Bernard Beckett,"Future, Confidence, Face"
"You gain strength, courage, and confidence by every experience in which you really stop to look fear in the face. You are able to say to yourself, 'I lived through this horror. I can take the next thing that comes along.'",Eleanor Roosevelt,"Courage, Experience, Strength"
"It is not death that a man should fear, but he should fear never beginning to live.",Marcus Aurelius,"Death, Man, Beginning"
"To fear love is to fear life, and those who fear life are already three parts dead.",Bertrand Russell,"Life, Love, Love Is"
FOMO (fear of missing out) is the enemy of valuing your own time.,Andrew Yang,"Time, Your, Enemy"
"Red is such an interesting color to correlate with emotion, because it's on both ends of the spectrum. On one end you have happiness, falling in love, infatuation with someone, passion, all that. On the other end, you've got obsession, jealousy, danger, fear, anger and frustration.",Taylor Swift,"Love, Happiness, Anger"
"When I have a camera in my hand, I know no fear.",Alfred Eisenstaedt,"Art, Know, No Fear"
The eagle has no fear of adversity. We need to be like the eagle and have a fearless spirit of a conqueror!,Joyce Meyer,"Courage, Adversity, Eagle"
"I don't run away from a challenge because I am afraid. Instead, I run toward it because the only way to escape fear is to trample it beneath your feet.",Nadia Comaneci,"Your, Feet, I Am"
Power does not corrupt. Fear corrupts... perhaps the fear of a loss of power.,John Steinbeck,"Power, Loss, Corrupts"
"The moment we begin to fear the opinions of others and hesitate to tell the truth that is in us, and from motives of policy are silent when we should speak, the divine floods of light and life no longer flow into our souls.",Elizabeth Cady Stanton,"Life, Truth, Moment"
Resist your fear; fear will never lead to you a positive end. Go for your faith and what you believe.,T. D. Jakes,"Positive, Faith, Your"
Healthy children will not fear life if their elders have integrity enough not to fear death.,Erik Erikson,"Life, Death, Integrity"
"Our heavenly Father understands our disappointment, suffering, pain, fear, and doubt. He is always there to encourage our hearts and help us understand that He's sufficient for all of our needs. When I accepted this as an absolute truth in my life, I found that my worrying stopped.",Charles Stanley,"Life, God, Truth"
Fear makes strangers of people who would be friends.,Shirley MacLaine,"Friendship, People, Strangers"
I delight in what I fear.,Shirley Jackson,Delight
"Living with fear stops us taking risks, and if you don't go out on the branch, you're never going to get the best fruit.",Sarah Parish,"Best, Fruit, Risks"
"When your time comes to die, be not like those whose hearts are filled with fear of death, so that when their time comes they weep and pray for a little more time to live their lives over again in a different way. Sing your death song, and die like a hero going home.",Tecumseh,"Death, Time, Home"
I guess my weirdest fear is accidentally ingesting a sharp object.,Willa Fitzgerald,"Guess, Sharp, Accidentally"
"From too much love of living, From hope and fear set free, We thank with brief thanksgiving Whatever gods may be That no life lives for ever; That dead men rise up never; That even the weariest river Winds somewhere safe to sea.",Algernon Charles Swinburne,"Life, Love, Hope"
"If you want to conquer fear, don't sit home and think about it. Go out and get busy.",Dale Carnegie,"Motivational, Home, Busy"
"At the end of the day, we must go forward with hope and not backward by fear and division.",Jesse Jackson,"Hope, Day, End Of The Day"
"Above all, don't fear difficult moments. The best comes from them.",Rita Levi-Montalcini,"Best, Difficult, Above"
Fear is stupid. So are regrets.,Marilyn Monroe,"Stupid, Regrets"
Fear is the tax that conscience pays to guilt.,George Sewell,"Guilt, Conscience, Tax"
"With integrity, you have nothing to fear, since you have nothing to hide. With integrity, you will do the right thing, so you will have no guilt.",Zig Ziglar,"Integrity, The Right Thing, Nothing"
I don't have no fear of death. My only fear is coming back reincarnated.,Tupac Shakur,"Death, No Fear, Coming"
"I find that the prejudice in this country to color is very great, and I sometimes fear that it is on the increase.",Hiram Rhodes Revels,"Great, Country, Find"
Courage is knowing what not to fear.,Plato,"Courage, Knowing"
The fear of death follows from the fear of life. A man who lives fully is prepared to die at any time.,Mark Twain,"Life, Death, Time"
"I really believe that all of us have a lot of darkness in our souls. Anger, rage, fear, sadness. I don't think that's only reserved for people who have horrible upbringings. I think it really exists and is part of the human condition. I think in the course of your life you figure out ways to deal with that.",Kevin Bacon,"Life, Sad, Anger"
"Fear not for the future, weep not for the past.",Percy Bysshe Shelley,"Future, Past, Weep"
Being aware of your fear is smart. Overcoming it is the mark of a successful person.,Seth Godin,"Your, Smart, Person"
The secret of life is to have no fear; it's the only way to function.,Stokely Carmichael,"Life, Way, No Fear"
There's no fear when you're having fun.,Will Thomas,"Fun, No Fear, Having Fun"
"This world of ours... must avoid becoming a community of dreadful fear and hate, and be, instead, a proud confederation of mutual trust and respect.",Dwight D. Eisenhower,"Trust, Respect, Hate"
"Fear is a far more dominant force in human behaviour than euphoria - I would never have expected that or given it a moment's thought before, but it shows up in the data in so many ways.",Alan Greenspan,"Moment, Never, Human"
Failure seldom stops you. What stops you is the fear of failure.,Jack Lemmon,"Failure, Seldom, Stops"
"Don't fear failure so much that you refuse to try new things. The saddest summary of a life contains three descriptions: could have, might have, and should have.",Louis E. Boone,"Life, Failure, Try"
"At the end, ignorance is the source of biases. If we cure that, there's nothing to fear and hate.",Daryl Davis,"Hate, Ignorance, Nothing"
An award means a lot to me. It brings happiness along with a kind of fear. It brings fear because the award is the responsibility which audiences have put on us. So a singer winning an award should always try to give best of him to the audiences.,Shreya Ghoshal,"Happiness, Best, Always"
I'm intimidated by the fear of being average.,Taylor Swift,"Being, Average, Intimidated"
"Courage is resistance to fear, mastery of fear, not absence of fear.",Mark Twain,"Courage, Mastery, Resistance"
"Being alone with fear can rapidly turn into panic. Being alone with frustration can rapidly turn into anger. Being alone with disappointment can rapid turn into discouragement and, even worse, despair.",Mark Goulston,"Alone, Anger, Disappointment"
"When you play hockey, you don't have any fear. As soon as you step on the ice everything goes away and you're focusing on the puck and focusing on the play.",Alexander Ovechkin,"Step, Hockey, Ice"
"I don't fear death so much as I fear its prologues: loneliness, decrepitude, pain, debilitation, depression, senility. After a few years of those, I imagine death presents like a holiday at the beach.",Mary Roach,"Death, Pain, Loneliness"
"I have no fear of making changes, destroying the image, etc., because the painting has a life of its own.",Jackson Pollock,"Life, Art, Painting"
"Question with boldness even the existence of a God; because, if there be one, he must more approve of the homage of reason, than that of blind-folded fear.",Thomas Jefferson,"God, Reason, Existence"
"When you say 'fear of the unknown', that is the definition of fear; fear is the unknown, fear is what you do not know, and it's genetically within us so that we feel safe. We feel scared of the woods because we're not familiar with it, and that keeps you safe.",M. Night Shyamalan,"Woods, Know, Feel"
"Civilization must stand up and combat the current collapse of governance, the rise of violence, and the spread of chaos and fear in many parts of the world.",Rudy Giuliani,"World, Chaos, Stand"
"Fear requires belief that you will be harmed, and it is easily manipulated by rhetoric.",Martha Nussbaum,"Will, Belief, Rhetoric"
"I do respect people's faith, but I don't respect their manipulation of that faith in order to create fear and control.",Javier Bardem,"Faith, Respect, Control"
Fear is often our immediate response to uncertainty. There's nothing wrong with experiencing fear. They key is not to get stuck in it.,Gabrielle Bernstein,"Uncertainty, Nothing, Wrong"
"I have self-doubt. I have insecurity. I have fear of failure. I have nights when I show up at the arena and I'm like, 'My back hurts, my feet hurt, my knees hurt. I don't have it. I just want to chill.' We all have self-doubt. You don't deny it, but you also don't capitulate to it. You embrace it.",Kobe Bryant,"Failure, Chill, Feet"
"You've got to kick fear to the side, because the payoff is huge.",Mariska Hargitay,"Kick, Side, Because"
"Expose yourself to your deepest fear; after that, fear has no power, and the fear of freedom shrinks and vanishes. You are free.",Jim Morrison,"Freedom, Power, Your"
"If you reject the food, ignore the customs, fear the religion and avoid the people, you might better stay at home.",James A. Michener,"Home, Food, Religion"
The biggest challenge or biggest crisis knocking on the doors of humankind is fear and intolerance.,Kailash Satyarthi,"Challenge, Doors, Crisis"
"Love is the master key that opens the gates of happiness, of hatred, of jealousy, and, most easily of all, the gate of fear.","Oliver Wendell Holmes, Sr.","Love, Happiness, Jealousy"
"I write entirely to find out what I'm thinking, what I'm looking at, what I see and what it means. What I want and what I fear.",Joan Didion,"Thinking, Find, Looking"
"Terrorism is a psychological warfare. Terrorists try to manipulate us and change our behavior by creating fear, uncertainty, and division in society.",Patrick J. Kennedy,"Change, Society, Uncertainty"
"A lot of people would say 'sexy' is about the body. But to me, 'sexy' is a woman with confidence. I admire women who have very little fear.",Allegra Versace,"Women, Sexy, Confidence"
Nothing is more despicable than respect based on fear.,Albert Camus,"Respect, Nothing, More"
"My coming to faith did not start with a leap but rather a series of staggers from what seemed like one safe place to another. Like lily pads, round and green, these places summoned and then held me up while I grew. Each prepared me for the next leaf on which I would land, and in this way I moved across the swamp of doubt and fear.",Anne Lamott,"Faith, Green, Me"
"Censorship is the tool of those who have the need to hide actualities from themselves and from others. Their fear is only their inability to face what is real, and I can't vent any anger against them; I only feel this appalling sadness. Somewhere in their upbringing, they were shielded against the total facts of our existence.",Charles Bukowski,"Anger, Face, Facts"
Let us never negotiate out of fear. But let us never fear to negotiate.,John F. Kennedy,"Never, Us, Negotiate"
"In this journey, the fear creeps in from time to time. The hint of that is there because there's an unknown factor to everything. That's true in everyone's life. I don't choose to live there; I let it spark me.",Kerri Walsh Jennings,"Life, Time, Journey"
"Our deepest fear is not that we are inadequate. Our deepest fear is that we are powerful beyond measure. It is our Light, not our Darkness, that most frightens us.",Marianne Williamson,"Light, Darkness, Measure"
Sometimes the point isn't to make people believe a lie - it's to make people fear the liar.,Anne Applebaum,"Believe, Liar, Lie"
"Love is a really scary thing, and you never know what's going to happen. It's one of the most beautiful things in life, but it's one of the most terrifying. It's worth the fear because you have more knowledge, experience, you learn from people, and you have memories.",Ariana Grande,"Life, Love, Knowledge"
"Overcoming fear is the first step to success for entrepreneurs. The winners all exemplify that, and the hard work and commitment they have shown underlines what is needed to set up a business.",Richard Branson,"Success, Work, Business"
Ignorance breeds fear.,Mike Wilson,"Ignorance, Breeds"
"An exciting and inspiring future awaits you beyond the noise in your mind, beyond the guilt, doubt, fear, shame, insecurity and heaviness of the past you carry around.",Debbie Ford,"Future, Your, Mind"
Do not fear death so much but rather the inadequate life.,Bertolt Brecht,"Life, Death, Much"
A good spicy challenge strikes a balance between flavour and fear.,Adam Richman,"Good, Balance, Challenge"
